frame,timestamp_sec,player,shot
6506,260.24,1,BACKHAND
6507,260.28,1,FOREHAND
6507,260.28,2,BACKHAND
6508,260.32,1,FOREHAND
6508,260.32,2,BACKHAND
6509,260.36,1,FOREHAND
6510,260.4,1,FOREHAND
6511,260.44,1,FOREHAND
6512,260.48,1,FOREHAND
6513,260.52,1,FOREHAND
6514,260.56,1,FOREHAND
6515,260.6,1,FOREHAND
6516,260.64,1,FOREHAND
6517,260.68,1,FOREHAND
6518,260.72,1,FOREHAND
6519,260.76,1,FOREHAND
6520,260.8,1,FOREHAND
6520,260.8,2,BACKHAND
6521,260.84,1,FOREHAND
6521,260.84,2,BACKHAND
6522,260.88,1,FOREHAND
6522,260.88,2,BACKHAND
6523,260.92,1,BACKHAND
6523,260.92,2,BACKHAND
6524,260.96,1,FOREHAND
6525,261.0,1,BACKHAND
6525,261.0,2,BACKHAND
6526,261.04,1,BACKHAND
6527,261.08,1,FOREHAND
6527,261.08,2,BACKHAND
6528,261.12,1,FOREHAND
6528,261.12,2,BACKHAND
6529,261.16,1,FOREHAND
6530,261.2,1,FOREHAND
6530,261.2,2,BACKHAND
6531,261.24,1,FOREHAND
6531,261.24,2,BACKHAND
6532,261.28,1,FOREHAND
6532,261.28,2,BACKHAND
6533,261.32,1,FOREHAND
6533,261.32,2,BACKHAND
6534,261.36,1,FOREHAND
6534,261.36,2,BACKHAND
6535,261.4,1,FOREHAND
6535,261.4,2,BACKHAND
6536,261.44,1,FOREHAND
6536,261.44,2,BACKHAND
6537,261.48,1,FOREHAND
6537,261.48,2,BACKHAND
6538,261.52,1,FOREHAND
6538,261.52,2,BACKHAND
6539,261.56,1,FOREHAND
6539,261.56,2,BACKHAND
6540,261.6,1,FOREHAND
6540,261.6,2,BACKHAND
6541,261.64,1,FOREHAND
6541,261.64,2,BACKHAND
6542,261.68,1,FOREHAND
6542,261.68,2,BACKHAND
6543,261.72,1,FOREHAND
6544,261.76,1,FOREHAND
6545,261.8,1,FOREHAND
6546,261.84,1,FOREHAND
6547,261.88,1,FOREHAND
6548,261.92,1,FOREHAND
6549,261.96,1,FOREHAND
6550,262.0,1,FOREHAND
6551,262.04,1,FOREHAND
6552,262.08,1,FOREHAND
6553,262.12,1,FOREHAND
6553,262.12,2,FOREHAND
6554,262.16,1,FOREHAND
6554,262.16,2,BACKHAND
6555,262.2,1,FOREHAND
6555,262.2,2,BACKHAND
6556,262.24,1,FOREHAND
6556,262.24,2,BACKHAND
6557,262.28,1,FOREHAND
6557,262.28,2,BACKHAND
6558,262.32,1,FOREHAND
6558,262.32,2,BACKHAND
6559,262.36,1,FOREHAND
6559,262.36,2,BACKHAND
6560,262.4,1,FOREHAND
6560,262.4,2,BACKHAND
6561,262.44,1,FOREHAND
6561,262.44,2,BACKHAND
6562,262.48,1,FOREHAND
6562,262.48,2,BACKHAND
6563,262.52,1,FOREHAND
6563,262.52,2,BACKHAND
6564,262.56,1,FOREHAND
6564,262.56,2,BACKHAND
6565,262.6,1,FOREHAND
6565,262.6,2,BACKHAND
6566,262.64,1,FOREHAND
6566,262.64,2,BACKHAND
6567,262.68,1,FOREHAND
6567,262.68,2,BACKHAND
6568,262.72,1,FOREHAND
6568,262.72,2,BACKHAND
6569,262.76,1,FOREHAND
6569,262.76,2,BACKHAND
6570,262.8,1,FOREHAND
6570,262.8,2,BACKHAND
6571,262.84,1,FOREHAND
6571,262.84,2,BACKHAND
6572,262.88,1,FOREHAND
6572,262.88,2,FOREHAND
6572,262.88,3,SMASH
6573,262.92,1,FOREHAND
6573,262.92,2,BACKHAND
6574,262.96,1,SMASH
6574,262.96,2,BACKHAND
6575,263.0,1,SMASH
6575,263.0,2,BACKHAND
6576,263.04,1,SMASH
6577,263.08,1,SMASH
6577,263.08,2,BACKHAND
6578,263.12,1,SMASH
6579,263.16,1,SMASH
6580,263.2,1,SMASH
6581,263.24,1,SMASH
6581,263.24,2,BACKHAND
6582,263.28,1,SMASH
6583,263.32,1,SMASH
6584,263.36,1,SMASH
6585,263.4,1,SMASH
6586,263.44,1,SMASH
6586,263.44,2,BACKHAND
6587,263.48,1,SMASH
6588,263.52,1,SMASH
6588,263.52,2,BACKHAND
6588,263.52,3,FOREHAND
6589,263.56,1,SMASH
6589,263.56,2,BACKHAND
6590,263.6,1,SMASH
6590,263.6,2,BACKHAND
6591,263.64,1,SMASH
6591,263.64,2,BACKHAND
6592,263.68,1,SMASH
6592,263.68,2,BACKHAND
6593,263.72,1,SMASH
6593,263.72,2,BACKHAND
6593,263.72,3,FOREHAND
6594,263.76,1,SMASH
6594,263.76,2,BACKHAND
6595,263.8,1,SMASH
6595,263.8,2,BACKHAND
6596,263.84,1,SMASH
6596,263.84,2,BACKHAND
6597,263.88,1,SMASH
6598,263.92,1,SMASH
6598,263.92,2,BACKHAND
6599,263.96,1,SMASH
6599,263.96,2,BACKHAND
6600,264.0,1,SMASH
6600,264.0,2,BACKHAND
6601,264.04,1,SMASH
6601,264.04,2,FOREHAND
6602,264.08,1,SMASH
6603,264.12,1,SMASH
6604,264.16,1,SMASH
6605,264.2,1,SMASH
6606,264.24,1,SMASH
6607,264.28,1,SMASH
6608,264.32,1,SMASH
6609,264.36,1,SMASH
6610,264.4,1,SMASH
6611,264.44,1,SMASH
6611,264.44,2,FOREHAND
6612,264.48,1,SMASH
6612,264.48,2,FOREHAND
6613,264.52,1,SMASH
6614,264.56,1,SMASH
6615,264.6,1,SMASH
6615,264.6,2,FOREHAND
6616,264.64,1,SMASH
6616,264.64,2,FOREHAND
6617,264.68,1,SMASH
6618,264.72,1,SMASH
6618,264.72,2,FOREHAND
6619,264.76,1,SMASH
6619,264.76,2,FOREHAND
6620,264.8,1,SMASH
6621,264.84,1,SMASH
6621,264.84,2,SMASH
6622,264.88,1,SMASH
6622,264.88,2,SMASH
6623,264.92,1,SMASH
6623,264.92,2,SMASH
6623,264.92,3,FOREHAND
6624,264.96,1,SMASH
6624,264.96,2,SMASH
6625,265.0,1,SMASH
6626,265.04,1,SMASH
6627,265.08,1,SMASH
6628,265.12,1,SMASH
6629,265.16,1,SMASH
6630,265.2,1,SMASH
6631,265.24,1,SMASH
6631,265.24,2,BACKHAND
6632,265.28,1,SMASH
6632,265.28,2,BACKHAND
6633,265.32,1,SMASH
6633,265.32,2,BACKHAND
6634,265.36,1,SMASH
6634,265.36,2,BACKHAND
6635,265.4,1,SMASH
6635,265.4,2,BACKHAND
6636,265.44,1,SMASH
6636,265.44,2,BACKHAND
6637,265.48,1,FOREHAND
6637,265.48,2,BACKHAND
6638,265.52,1,BACKHAND
6638,265.52,2,BACKHAND
6639,265.56,1,BACKHAND
6639,265.56,2,BACKHAND
6640,265.6,1,FOREHAND
6640,265.6,2,BACKHAND
6641,265.64,1,BACKHAND
6641,265.64,2,BACKHAND
6642,265.68,1,FOREHAND
6642,265.68,2,BACKHAND
6643,265.72,1,FOREHAND
6643,265.72,2,BACKHAND
6644,265.76,1,BACKHAND
6644,265.76,2,BACKHAND
6645,265.8,1,BACKHAND
6645,265.8,2,BACKHAND
6646,265.84,1,BACKHAND
6646,265.84,2,BACKHAND
6647,265.88,1,BACKHAND
6647,265.88,2,BACKHAND
6648,265.92,1,BACKHAND
6648,265.92,2,BACKHAND
6649,265.96,1,BACKHAND
6649,265.96,2,BACKHAND
6650,266.0,1,BACKHAND
6650,266.0,2,BACKHAND
6651,266.04,1,BACKHAND
6651,266.04,2,BACKHAND
6652,266.08,1,SMASH
6652,266.08,2,BACKHAND
6653,266.12,1,SMASH
6653,266.12,2,BACKHAND
6654,266.16,1,BACKHAND
6654,266.16,2,BACKHAND
6655,266.2,1,BACKHAND
6655,266.2,2,BACKHAND
6656,266.24,1,BACKHAND
6656,266.24,2,BACKHAND
6657,266.28,1,SMASH
6657,266.28,2,BACKHAND
6657,266.28,3,FOREHAND
6658,266.32,1,BACKHAND
6658,266.32,2,BACKHAND
6658,266.32,3,FOREHAND
6659,266.36,1,FOREHAND
6659,266.36,2,BACKHAND
6659,266.36,3,FOREHAND
6660,266.4,1,BACKHAND
6660,266.4,2,BACKHAND
6661,266.44,1,FOREHAND
6661,266.44,2,BACKHAND
6662,266.48,1,FOREHAND
6662,266.48,2,BACKHAND
6663,266.52,1,BACKHAND
6663,266.52,2,BACKHAND
6664,266.56,1,BACKHAND
6664,266.56,2,BACKHAND
6665,266.6,1,SMASH
6665,266.6,2,BACKHAND
6666,266.64,1,SMASH
6666,266.64,2,BACKHAND
6667,266.68,1,SMASH
6667,266.68,2,BACKHAND
6668,266.72,1,SMASH
6669,266.76,1,SMASH
6669,266.76,2,BACKHAND
6670,266.8,1,SMASH
6670,266.8,2,BACKHAND
6670,266.8,3,BACKHAND
6671,266.84,1,FOREHAND
6671,266.84,2,BACKHAND
6672,266.88,1,FOREHAND
6672,266.88,2,BACKHAND
6673,266.92,1,FOREHAND
6674,266.96,1,FOREHAND
6674,266.96,2,BACKHAND
6675,267.0,1,FOREHAND
6676,267.04,1,FOREHAND
6677,267.08,1,FOREHAND
6678,267.12,1,FOREHAND
6679,267.16,1,BACKHAND
6679,267.16,2,BACKHAND
6680,267.2,1,BACKHAND
6681,267.24,1,FOREHAND
6682,267.28,1,SMASH
6683,267.32,1,FOREHAND
6684,267.36,1,FOREHAND
6685,267.4,1,BACKHAND
6685,267.4,2,FOREHAND
6686,267.44,1,FOREHAND
6687,267.48,1,BACKHAND
6688,267.52,1,BACKHAND
6689,267.56,1,BACKHAND
6689,267.56,2,SMASH
6690,267.6,1,BACKHAND
6690,267.6,2,SMASH
6691,267.64,1,BACKHAND
6691,267.64,2,BACKHAND
6691,267.64,3,SMASH
6692,267.68,1,BACKHAND
6692,267.68,2,SMASH
6692,267.68,3,BACKHAND
6693,267.72,1,FOREHAND
6693,267.72,2,BACKHAND
6694,267.76,1,FOREHAND
6694,267.76,2,BACKHAND
6695,267.8,1,FOREHAND
6695,267.8,2,BACKHAND
6696,267.84,1,FOREHAND
6696,267.84,2,BACKHAND
6697,267.88,1,FOREHAND
6697,267.88,2,BACKHAND
6698,267.92,1,FOREHAND
6699,267.96,1,BACKHAND
6700,268.0,1,FOREHAND
6700,268.0,2,SMASH
6701,268.04,1,FOREHAND
6701,268.04,2,BACKHAND
6701,268.04,3,SMASH
6702,268.08,1,FOREHAND
6702,268.08,2,BACKHAND
6703,268.12,1,FOREHAND
6703,268.12,2,BACKHAND
6704,268.16,1,FOREHAND
6705,268.2,1,FOREHAND
6705,268.2,2,BACKHAND
6706,268.24,1,FOREHAND
6707,268.28,1,FOREHAND
6708,268.32,1,FOREHAND
6708,268.32,2,BACKHAND
6709,268.36,1,FOREHAND
6709,268.36,2,BACKHAND
6710,268.4,1,FOREHAND
6710,268.4,2,BACKHAND
6711,268.44,1,FOREHAND
6711,268.44,2,BACKHAND
6712,268.48,1,FOREHAND
6712,268.48,2,BACKHAND
6713,268.52,1,BACKHAND
6713,268.52,2,BACKHAND
6714,268.56,1,BACKHAND
6714,268.56,2,BACKHAND
6715,268.6,1,BACKHAND
6715,268.6,2,BACKHAND
6716,268.64,1,FOREHAND
6716,268.64,2,BACKHAND
6717,268.68,1,FOREHAND
6717,268.68,2,BACKHAND
6718,268.72,1,FOREHAND
6718,268.72,2,BACKHAND
6718,268.72,3,SMASH
6719,268.76,1,FOREHAND
6719,268.76,2,FOREHAND
6719,268.76,3,SMASH
6720,268.8,1,FOREHAND
6720,268.8,2,FOREHAND
6720,268.8,3,SMASH
6721,268.84,1,FOREHAND
6721,268.84,2,FOREHAND
6721,268.84,3,SMASH
6722,268.88,1,FOREHAND
6722,268.88,2,SMASH
6723,268.92,1,FOREHAND
6723,268.92,2,SMASH
6724,268.96,1,FOREHAND
6724,268.96,2,SMASH
6725,269.0,1,FOREHAND
6725,269.0,2,SMASH
6726,269.04,1,FOREHAND
6726,269.04,2,FOREHAND
6727,269.08,1,FOREHAND
6727,269.08,2,FOREHAND
6728,269.12,1,FOREHAND
6729,269.16,1,FOREHAND
6730,269.2,1,FOREHAND
6731,269.24,1,FOREHAND
6732,269.28,1,BACKHAND
6733,269.32,1,SMASH
6734,269.36,1,SMASH
6734,269.36,2,SMASH
6735,269.4,1,BACKHAND
6736,269.44,1,FOREHAND
6736,269.44,2,SMASH
6737,269.48,1,BACKHAND
6737,269.48,2,SMASH
6738,269.52,1,FOREHAND
6738,269.52,2,SMASH
6739,269.56,1,FOREHAND
6739,269.56,2,SMASH
6740,269.6,1,FOREHAND
6741,269.64,1,FOREHAND
6742,269.68,1,FOREHAND
6742,269.68,2,SMASH
6743,269.72,1,FOREHAND
6743,269.72,2,SMASH
6744,269.76,1,FOREHAND
6744,269.76,2,SMASH
6745,269.8,1,FOREHAND
6746,269.84,1,BACKHAND
6747,269.88,1,BACKHAND
6748,269.92,1,BACKHAND
6749,269.96,1,FOREHAND
6750,270.0,1,FOREHAND
6751,270.04,1,FOREHAND
6752,270.08,1,FOREHAND
6753,270.12,1,FOREHAND
6754,270.16,1,FOREHAND
6755,270.2,1,FOREHAND
6756,270.24,1,FOREHAND
6757,270.28,1,FOREHAND
6758,270.32,1,FOREHAND
6759,270.36,1,FOREHAND
6760,270.4,1,FOREHAND
6761,270.44,1,FOREHAND
6762,270.48,1,FOREHAND
6763,270.52,1,FOREHAND
6764,270.56,1,BACKHAND
6765,270.6,1,BACKHAND
6766,270.64,1,BACKHAND
6767,270.68,1,BACKHAND
6768,270.72,1,SMASH
6769,270.76,1,SMASH
6770,270.8,1,SMASH
6771,270.84,1,SMASH
6772,270.88,1,SMASH
6773,270.92,1,SMASH
6773,270.92,2,FOREHAND
6774,270.96,1,SMASH
6774,270.96,2,FOREHAND
6775,271.0,1,SMASH
6775,271.0,2,FOREHAND
6776,271.04,1,SMASH
6776,271.04,2,FOREHAND
6777,271.08,1,SMASH
6777,271.08,2,FOREHAND
6778,271.12,1,SMASH
6778,271.12,2,FOREHAND
6779,271.16,1,SMASH
6779,271.16,2,FOREHAND
6780,271.2,1,SMASH
6780,271.2,2,FOREHAND
6781,271.24,1,SMASH
6781,271.24,2,FOREHAND
6782,271.28,1,SMASH
6782,271.28,2,FOREHAND
6783,271.32,1,SMASH
6783,271.32,2,FOREHAND
6784,271.36,1,BACKHAND
6784,271.36,2,FOREHAND
6785,271.4,1,SMASH
6786,271.44,1,SMASH
6787,271.48,1,BACKHAND
6788,271.52,1,BACKHAND
6789,271.56,1,BACKHAND
6790,271.6,1,SMASH
6791,271.64,1,SMASH
6792,271.68,1,SMASH
6793,271.72,1,SMASH
6794,271.76,1,BACKHAND
6795,271.8,1,SMASH
6796,271.84,1,SMASH
6797,271.88,1,SMASH
6798,271.92,1,SMASH
6799,271.96,1,SMASH
6799,271.96,2,FOREHAND
6800,272.0,1,BACKHAND
6801,272.04,1,BACKHAND
6802,272.08,1,BACKHAND
6803,272.12,1,SMASH
6804,272.16,1,SMASH
6805,272.2,1,BACKHAND
6805,272.2,2,BACKHAND
6806,272.24,1,FOREHAND
6806,272.24,2,BACKHAND
6807,272.28,1,FOREHAND
6808,272.32,1,FOREHAND
6809,272.36,1,FOREHAND
6810,272.4,1,FOREHAND
6811,272.44,1,FOREHAND
6812,272.48,1,BACKHAND
6812,272.48,2,BACKHAND
6813,272.52,1,SMASH
6814,272.56,1,SMASH
6815,272.6,1,SMASH
6815,272.6,2,BACKHAND
6815,272.6,3,BACKHAND
6816,272.64,1,SMASH
6816,272.64,2,BACKHAND
6817,272.68,1,SMASH
6817,272.68,2,BACKHAND
6818,272.72,1,SMASH
6818,272.72,2,BACKHAND
6819,272.76,1,SMASH
6819,272.76,2,BACKHAND
6820,272.8,1,SMASH
6820,272.8,2,BACKHAND
6821,272.84,1,SMASH
6821,272.84,2,BACKHAND
6822,272.88,1,BACKHAND
6822,272.88,2,BACKHAND
6823,272.92,1,BACKHAND
6823,272.92,2,BACKHAND
6824,272.96,1,BACKHAND
6824,272.96,2,BACKHAND
6825,273.0,1,FOREHAND
6825,273.0,2,BACKHAND
6826,273.04,1,FOREHAND
6826,273.04,2,BACKHAND
6827,273.08,1,FOREHAND
6827,273.08,2,BACKHAND
6828,273.12,1,FOREHAND
6828,273.12,2,BACKHAND
6829,273.16,1,FOREHAND
6829,273.16,2,BACKHAND
6830,273.2,1,FOREHAND
6830,273.2,2,BACKHAND
6831,273.24,1,FOREHAND
6832,273.28,1,FOREHAND
6833,273.32,1,FOREHAND
6833,273.32,2,BACKHAND
6834,273.36,1,FOREHAND
6834,273.36,2,BACKHAND
6835,273.4,1,FOREHAND
6835,273.4,2,BACKHAND
6836,273.44,1,FOREHAND
6836,273.44,2,BACKHAND
6837,273.48,1,FOREHAND
6837,273.48,2,BACKHAND
6838,273.52,1,FOREHAND
6838,273.52,2,BACKHAND
6839,273.56,1,FOREHAND
6839,273.56,2,FOREHAND
6840,273.6,1,FOREHAND
6840,273.6,2,BACKHAND
6841,273.64,1,FOREHAND
6841,273.64,2,BACKHAND
6842,273.68,1,FOREHAND
6842,273.68,2,BACKHAND
6843,273.72,1,FOREHAND
6843,273.72,2,BACKHAND
6844,273.76,1,FOREHAND
6844,273.76,2,BACKHAND
6845,273.8,1,BACKHAND
6845,273.8,2,BACKHAND
6846,273.84,1,BACKHAND
6846,273.84,2,BACKHAND
6847,273.88,1,FOREHAND
6847,273.88,2,BACKHAND
6848,273.92,1,BACKHAND
6848,273.92,2,BACKHAND
6849,273.96,1,FOREHAND
6849,273.96,2,BACKHAND
6850,274.0,1,FOREHAND
6850,274.0,2,BACKHAND
6851,274.04,1,FOREHAND
6851,274.04,2,BACKHAND
6852,274.08,1,FOREHAND
6852,274.08,2,BACKHAND
6853,274.12,1,FOREHAND
6853,274.12,2,BACKHAND
6854,274.16,1,FOREHAND
6854,274.16,2,BACKHAND
6855,274.2,1,FOREHAND
6855,274.2,2,BACKHAND
6856,274.24,1,FOREHAND
6856,274.24,2,BACKHAND
6857,274.28,1,FOREHAND
6857,274.28,2,BACKHAND
6858,274.32,1,FOREHAND
6858,274.32,2,BACKHAND
6859,274.36,1,FOREHAND
6859,274.36,2,BACKHAND
6860,274.4,1,FOREHAND
6860,274.4,2,BACKHAND
6861,274.44,1,FOREHAND
6861,274.44,2,BACKHAND
6862,274.48,1,FOREHAND
6862,274.48,2,BACKHAND
6863,274.52,1,FOREHAND
6863,274.52,2,BACKHAND
6864,274.56,1,FOREHAND
6864,274.56,2,BACKHAND
6865,274.6,1,FOREHAND
6865,274.6,2,BACKHAND
6866,274.64,1,FOREHAND
6866,274.64,2,BACKHAND
6867,274.68,1,FOREHAND
6867,274.68,2,BACKHAND
6868,274.72,1,BACKHAND
6868,274.72,2,BACKHAND
6869,274.76,1,FOREHAND
6869,274.76,2,BACKHAND
6870,274.8,1,FOREHAND
6870,274.8,2,BACKHAND
6871,274.84,1,FOREHAND
6871,274.84,2,BACKHAND
6872,274.88,1,FOREHAND
6872,274.88,2,BACKHAND
6873,274.92,1,BACKHAND
6873,274.92,2,BACKHAND
6874,274.96,1,BACKHAND
6874,274.96,2,BACKHAND
6875,275.0,1,BACKHAND
6875,275.0,2,BACKHAND
6876,275.04,1,FOREHAND
6876,275.04,2,BACKHAND
6877,275.08,1,FOREHAND
6877,275.08,2,BACKHAND
6878,275.12,1,FOREHAND
6878,275.12,2,BACKHAND
6879,275.16,1,FOREHAND
6879,275.16,2,BACKHAND
6880,275.2,1,BACKHAND
6880,275.2,2,BACKHAND
6881,275.24,1,BACKHAND
6881,275.24,2,BACKHAND
6882,275.28,1,FOREHAND
6882,275.28,2,BACKHAND
6883,275.32,1,FOREHAND
6883,275.32,2,FOREHAND
6884,275.36,1,FOREHAND
6884,275.36,2,FOREHAND
6885,275.4,1,FOREHAND
6885,275.4,2,FOREHAND
6886,275.44,1,FOREHAND
6886,275.44,2,FOREHAND
6887,275.48,1,FOREHAND
6887,275.48,2,BACKHAND
6888,275.52,1,FOREHAND
6888,275.52,2,BACKHAND
6889,275.56,1,FOREHAND
6889,275.56,2,BACKHAND
6890,275.6,1,FOREHAND
6890,275.6,2,BACKHAND
6891,275.64,1,FOREHAND
6892,275.68,1,FOREHAND
6893,275.72,1,FOREHAND
6894,275.76,1,BACKHAND
6895,275.8,1,BACKHAND
6896,275.84,1,BACKHAND
6897,275.88,1,BACKHAND
6898,275.92,1,BACKHAND
6899,275.96,1,BACKHAND
6900,276.0,1,BACKHAND
6901,276.04,1,BACKHAND
6902,276.08,1,BACKHAND
6903,276.12,1,BACKHAND
6904,276.16,1,BACKHAND
6905,276.2,1,BACKHAND
6906,276.24,1,BACKHAND
6907,276.28,1,BACKHAND
6908,276.32,1,BACKHAND
6909,276.36,1,BACKHAND
6910,276.4,1,BACKHAND
6911,276.44,1,BACKHAND
6912,276.48,1,BACKHAND
6913,276.52,1,BACKHAND
6914,276.56,1,FOREHAND
6914,276.56,2,FOREHAND
6915,276.6,1,FOREHAND
6915,276.6,2,FOREHAND
6916,276.64,1,FOREHAND
6916,276.64,2,FOREHAND
6917,276.68,1,FOREHAND
6917,276.68,2,FOREHAND
6918,276.72,1,FOREHAND
6918,276.72,2,FOREHAND
6919,276.76,1,FOREHAND
6919,276.76,2,BACKHAND
6919,276.76,3,FOREHAND
6920,276.8,1,FOREHAND
6920,276.8,2,BACKHAND
6920,276.8,3,FOREHAND
6921,276.84,1,FOREHAND
6922,276.88,1,FOREHAND
6923,276.92,1,FOREHAND
6924,276.96,1,FOREHAND
6925,277.0,1,FOREHAND
6926,277.04,1,FOREHAND
6926,277.04,2,FOREHAND
6927,277.08,1,FOREHAND
6927,277.08,2,FOREHAND
6928,277.12,1,FOREHAND
6928,277.12,2,FOREHAND
6929,277.16,1,FOREHAND
6929,277.16,2,FOREHAND
6930,277.2,1,FOREHAND
6930,277.2,2,FOREHAND
6931,277.24,1,FOREHAND
6931,277.24,2,FOREHAND
6932,277.28,1,BACKHAND
6932,277.28,2,FOREHAND
6933,277.32,1,BACKHAND
6933,277.32,2,FOREHAND
6934,277.36,1,BACKHAND
6934,277.36,2,FOREHAND
6935,277.4,1,BACKHAND
6935,277.4,2,FOREHAND
6936,277.44,1,BACKHAND
6936,277.44,2,FOREHAND
6937,277.48,1,FOREHAND
6937,277.48,2,FOREHAND
6938,277.52,1,BACKHAND
6938,277.52,2,FOREHAND
6939,277.56,1,BACKHAND
6939,277.56,2,FOREHAND
6940,277.6,1,BACKHAND
6940,277.6,2,FOREHAND
6941,277.64,1,FOREHAND
6941,277.64,2,FOREHAND
6942,277.68,1,FOREHAND
6942,277.68,2,FOREHAND
6943,277.72,1,FOREHAND
6943,277.72,2,FOREHAND
6944,277.76,1,FOREHAND
6944,277.76,2,FOREHAND
6945,277.8,1,FOREHAND
6945,277.8,2,FOREHAND
6946,277.84,1,FOREHAND
6947,277.88,1,FOREHAND
6948,277.92,1,FOREHAND
6949,277.96,1,FOREHAND
6949,277.96,2,FOREHAND
6950,278.0,1,BACKHAND
6950,278.0,2,FOREHAND
6951,278.04,1,BACKHAND
6951,278.04,2,FOREHAND
6952,278.08,1,FOREHAND
6952,278.08,2,FOREHAND
6953,278.12,1,BACKHAND
6954,278.16,1,BACKHAND
6955,278.2,1,SMASH
6956,278.24,1,SMASH
6956,278.24,2,FOREHAND
6957,278.28,1,SMASH
6957,278.28,2,FOREHAND
6958,278.32,1,SMASH
6958,278.32,2,FOREHAND
6959,278.36,1,SMASH
6959,278.36,2,FOREHAND
6960,278.4,1,SMASH
6960,278.4,2,FOREHAND
6961,278.44,1,SMASH
6961,278.44,2,FOREHAND
6962,278.48,1,BACKHAND
6962,278.48,2,FOREHAND
6963,278.52,1,BACKHAND
6963,278.52,2,FOREHAND
6964,278.56,1,BACKHAND
6964,278.56,2,FOREHAND
6965,278.6,1,BACKHAND
6965,278.6,2,FOREHAND
6966,278.64,1,BACKHAND
6966,278.64,2,FOREHAND
6967,278.68,1,BACKHAND
6967,278.68,2,FOREHAND
6968,278.72,1,BACKHAND
6968,278.72,2,FOREHAND
6969,278.76,1,BACKHAND
6969,278.76,2,FOREHAND
6970,278.8,1,BACKHAND
6970,278.8,2,FOREHAND
6971,278.84,1,BACKHAND
6971,278.84,2,FOREHAND
6972,278.88,1,BACKHAND
6972,278.88,2,FOREHAND
6973,278.92,1,BACKHAND
6973,278.92,2,FOREHAND
6974,278.96,1,FOREHAND
6974,278.96,2,FOREHAND
6975,279.0,1,FOREHAND
6975,279.0,2,FOREHAND
6976,279.04,1,FOREHAND
6976,279.04,2,FOREHAND
6977,279.08,1,FOREHAND
6977,279.08,2,FOREHAND
6978,279.12,1,FOREHAND
6979,279.16,1,FOREHAND
6980,279.2,1,FOREHAND
6981,279.24,1,FOREHAND
6981,279.24,2,BACKHAND
6982,279.28,1,FOREHAND
6982,279.28,2,BACKHAND
6983,279.32,1,FOREHAND
6983,279.32,2,BACKHAND
6984,279.36,1,FOREHAND
6985,279.4,1,FOREHAND
6985,279.4,2,BACKHAND
6986,279.44,1,FOREHAND
6987,279.48,1,FOREHAND
6988,279.52,1,FOREHAND
6989,279.56,1,FOREHAND
6990,279.6,1,FOREHAND
6991,279.64,1,FOREHAND
6991,279.64,2,FOREHAND
6992,279.68,1,FOREHAND
6992,279.68,2,FOREHAND
6993,279.72,1,FOREHAND
6994,279.76,1,FOREHAND
6994,279.76,2,FOREHAND
6995,279.8,1,FOREHAND
6995,279.8,2,FOREHAND
6996,279.84,1,FOREHAND
6997,279.88,1,FOREHAND
6998,279.92,1,FOREHAND
6998,279.92,2,BACKHAND
6998,279.92,3,FOREHAND
6999,279.96,1,FOREHAND
6999,279.96,2,FOREHAND
6999,279.96,3,FOREHAND
7000,280.0,1,FOREHAND
7000,280.0,2,FOREHAND
7001,280.04,1,FOREHAND
7001,280.04,2,FOREHAND
7002,280.08,1,FOREHAND
7002,280.08,2,FOREHAND
7003,280.12,1,FOREHAND
7003,280.12,2,FOREHAND
7004,280.16,1,FOREHAND
7004,280.16,2,FOREHAND
7005,280.2,1,FOREHAND
7005,280.2,2,FOREHAND
7006,280.24,1,FOREHAND
7006,280.24,2,FOREHAND
7006,280.24,3,FOREHAND
7007,280.28,1,FOREHAND
7007,280.28,2,FOREHAND
7007,280.28,3,BACKHAND
7008,280.32,1,FOREHAND
7008,280.32,2,FOREHAND
7009,280.36,1,FOREHAND
7009,280.36,2,FOREHAND
7010,280.4,1,FOREHAND
7010,280.4,2,FOREHAND
7010,280.4,3,BACKHAND
7011,280.44,1,FOREHAND
7011,280.44,2,FOREHAND
7011,280.44,3,BACKHAND
7012,280.48,1,FOREHAND
7012,280.48,2,FOREHAND
7013,280.52,1,FOREHAND
7013,280.52,2,FOREHAND
7014,280.56,1,FOREHAND
7014,280.56,2,FOREHAND
7015,280.6,1,FOREHAND
7015,280.6,2,FOREHAND
7016,280.64,1,FOREHAND
7016,280.64,2,FOREHAND
7017,280.68,1,FOREHAND
7017,280.68,2,FOREHAND
7018,280.72,1,FOREHAND
7018,280.72,2,FOREHAND
7019,280.76,1,FOREHAND
7019,280.76,2,FOREHAND
7020,280.8,1,BACKHAND
7020,280.8,2,FOREHAND
7021,280.84,1,BACKHAND
7021,280.84,2,BACKHAND
7022,280.88,1,BACKHAND
7023,280.92,1,FOREHAND
7023,280.92,2,BACKHAND
7024,280.96,1,BACKHAND
7024,280.96,2,FOREHAND
7025,281.0,1,FOREHAND
7025,281.0,2,FOREHAND
7026,281.04,1,BACKHAND
7026,281.04,2,BACKHAND
7026,281.04,3,BACKHAND
7027,281.08,1,FOREHAND
7027,281.08,2,FOREHAND
7028,281.12,1,FOREHAND
7028,281.12,2,FOREHAND
7029,281.16,1,FOREHAND
7029,281.16,2,FOREHAND
7030,281.2,1,FOREHAND
7030,281.2,2,BACKHAND
7031,281.24,1,FOREHAND
7031,281.24,2,FOREHAND
